TableName,CumulativeShare
Itmparmgoodsintransitorder,1.7933409980272797e-06
Salesquotationparmtable,1.7933274256432007e-06
Custcollectionletterjour,1.7911278963112809e-06
Salesconfirmdetailstmp,1.7905588911730102e-06
Prodparmstatusdecrease,1.7902652282101037e-06
Projjournaltrans,1.7503253919581595e-06
Pricediscadmtransfer,1.7496620165859598e-06
Projempltranssale,1.7402202435717247e-06
Retailcoupon,1.7335369649042115e-06
Assetledgeraccounts,1.7215960206108843e-06
InventturnoverreportlineRu,1.7059478339878448e-06
Tmsinventtransfertable,1.7043632406859946e-06
InventsitegateentrylineIn,1.7003156207665502e-06
Reqroute,1.6977242471054732e-06
Wrkctrrouteopractivity,1.6975406961626046e-06
Psnpurchasingcardvendinvoiceinfotable,1.6874943693016676e-06
Generaljournalaccountentrydetailstmp,1.6661201165649214e-06
Custquotationconfirmtrans,1.593781070842774e-06
Domdistance,1.578745470207285e-06
Whsprocessadvisorworkexecution,1.5775583373213625e-06
Tmsroutesegmentloadline,1.5087061945180946e-06
Retailpricediscadmtrans,1.4965287563836103e-06
Retailtransactionsalestransext,1.4819480765914222e-06
Tamrebatedate,1.4629649621014036e-06
Bankstatementlinebankdocumentinformation,1.4625367926917e-06
Ledgertransfurtherposting,1.44623060470394e-06
Custvendpaymjournalfee,1.4381237821061338e-06
PurchlineIntrastat,1.4344922372091378e-06
Retailtransactionauditlogtable,1.430123375645007e-06
Reqroutejob,1.4219013245777017e-06
Inventtransoriginconsignmentreplenishmentorderline,1.4118907240983746e-06
Taxtransrefundablevat,1.3959644433641966e-06
Purchreqtable,1.3701162447281217e-06
Bankstmtisocashbalanceavailibility,1.3667980727362709e-06
Projplanversion,1.3507970642705495e-06
Credmantrans,1.3387491976042933e-06
Saleslineforeigntradecategory,1.332712160290143e-06
Itmcostallocatetranssourcedocline,1.3122125201373498e-06
Agreementheaderdefault,1.302706219982254e-06
Rtax25registertrans,1.297104372543343e-06
Vendsettlementtax1099,1.2587110845805245e-06
Inventtransoriginblockingissue,1.2378894871521935e-06
Budgetplanlineactiveviewdetail,1.2321589177923455e-06
Retailsalesquotationtable,1.20607353365525e-06
Retailbuyerspushtable,1.19737902101621e-06
Custpackingsliptranshistory,1.19307745649865e-06
Whsworkcreationparameters,1.1903520722192988e-06
Purchreqtableversion,1.1852612897283062e-06
Purchreqtablehistorytotals,1.1713448439014729e-06
Whsshipmentexceptionlog,1.1711234731624404e-06
Whsproductvariantfixedlocation,1.170193415474502e-06
PurchtablehistoryW,1.1506013417907029e-06
Mcrrcsettlementtable,1.139997603965695e-06
Salesquotationparmsubtable,1.109125448858066e-06
EinvoicetransMx,1.0999246526360613e-06
Statisticsoninvoicepaymentschedule,1.0893535277101831e-06
Vendrfqtrans,1.06945178058087e-06
Itmgoodsintransitorder,1.0644046575396362e-06
Projjournaltable,1.0563086522788896e-06
Taxtransextensionth,1.0547436832659031e-06
Projtransbudget,1.0496741621880942e-06
Hcmpersonprojectrole,1.0334250569600968e-06
Purchreceiptslistheadertmp,1.026462496781634e-06
Inventiteminventorydimensionchange,1.0234393649938622e-06
Retailinventitemsectionlocation,1.021680553590086e-06
Custdisputehistory,1.0173524239815226e-06
Projempltranscost,1.0152277173461151e-06
Ledgerjournaltransaccrualtrans,1.002681705595851e-06
Inventtransoriginquarantineorder,9.93756327669552e-07
Subbilldeferraltransactionlinedeferral,9.865921056978116e-07
SalestableIntrastat,9.65472950868151e-07
Psacustomerinvoiceretain,9.64170945855572e-07
Retailtransactionnotetrans,9.563644637737614e-07
Tmsrouteratedetail,9.326329896668374e-07
Whsprodwaveline,9.291382931212008e-07
Tamvendrebateagreement,9.074766892537683e-07
Agreementreleaseheadermatch,9.056601882644092e-07
Projcosttrans,8.918842229415775e-07
Inventvalueexecutionhistory,8.815707975222706e-07
Whsmixedlicenseplatereceiptlog,8.785780383040484e-07
VendinvoiceinfotabletaxextensionIn,8.578715719443973e-07
Whstmpworkline,8.454754596685507e-07
Purchrfqline,8.29645805773794e-07
Projplanversiondetail,8.250547943969355e-07
Custpaymschedline,8.103518081393422e-07
Route,8.042459238799074e-07
Pdsadvancedpriceinfo,7.939322127906498e-07
Purchlineorigin,7.871198860196194e-07
Taxenginepurchreqheader,7.84432916094422e-07
Tamrebatedatetransledgerjournaltrans,7.82722196558645e-07
Statisticsoninvoicepaymentschedulebalanceonduedate,7.819744044261254e-07
InventtransferparmtableIn,7.758057149841937e-07
Vendinvoicetransref,7.620655769314877e-07
Catcxmlpurchrequesthistory,7.586959348896688e-07
Agreementlinedefault,7.578906255301618e-07
PurchlinehistoryW,7.437704654842237e-07
OfficialstransRu,7.43565978679645e-07
Inventsumdeltadim,7.378517656378729e-07
Custpaymsched,7.255524483969524e-07
Hierarchy,7.198038997890756e-07
InventtransferparmtablefiscalinfoBr,7.009439613853785e-07
Tamrebateline,6.949006026838289e-07
Mcrroyaltyvendtable,6.939694252352306e-07
Hierarchylinktable,6.935588129959545e-07
Smaserviceordertable,6.924987487746729e-07
Entassetobjectcalendar,6.916250913542906e-07
Casedetailbase,6.874973868685736e-07
Trvexptable,6.740168244590922e-07
Bankdeposit,6.717471379487595e-07
Supplementarysaleslineref,6.669958425779136e-07
Forecastitemallocationline,6.658292085509774e-07
CustpackingslipjourIntrastat,6.390138347198312e-07
Inventcostlistassembly,6.335075598287104e-07
Inventinventorydataservicesoftreservehistory,6.305812509663571e-07
Tstimesheettrans,6.243320309649246e-07
Tmstransportationstatus,6.218178086627508e-07
EinvoicerefcustIt,6.15695484601986e-07
Smmresponsibilitiesempltable,6.053818725854279e-07
VendinvoiceinfolineProject,5.98279589563315e-07
Whsworklinecustom,5.859634001575295e-07
Retailsalesquotationaffiliation,5.823699212215753e-07
Tmsroutesegmentshipment,5.816510082494892e-07
Vendrfqjour,5.591566732427836e-07
Smaservicetaskrelation,5.569524665345996e-07
Custinterestnotetmp,5.461162214816716e-07
CustinvoicejourextensionCn,5.33893192699472e-07
Retailtransactionfiscalcustomer,5.334926980990832e-07
Trvexpmobilenotification,5.303165018693828e-07
SaleslineBr,5.282760298147919e-07
Whscrossdockloadline,5.280520832520058e-07
Purchrfqparmline,5.210759166650558e-07
Whsprodtable,5.203311557496883e-07
TaxwithholdworkregulationIn,5.13442598371396e-07
Whsworklineloadlinedetails,5.058886936667335e-07
Dommininventruleforproductinventloc,5.000464567635326e-07
Agreementheaderdefaulthistory,4.939167855564095e-07
Smaserviceorderline,4.884498726872361e-07
Agreementlinedefaulthistory,4.878605485332795e-07
Domordersrejectedbyinventlocations,4.878026765467521e-07
Custquotationconfirmjour,4.811309086809064e-07
Custinvoicejourprint,4.792213152607143e-07
Engchgreleasedproductversion,4.762288338845039e-07
Trvexppaymentdetails,4.738441113368931e-07
Projhierarchysorting,4.724656394505862e-07
Mcrfrauddetail,4.6731038576579946e-07
Pdsrebateagreement,4.6669130055159014e-07
Purchreqlinetaxextensionin,4.624776963595234e-07
Purchrfqcaseline,4.5667533956161293e-07
Ledgerjournaltranstaxextension,4.514982030337889e-07
Whsmobileappuserdisplaysettings,4.402143267092606e-07
Inventagingstorage,4.361462145519154e-07
Salesagreementheaderdefault,4.34138788070007e-07
Retailinventavailabilityaction,4.249310779509434e-07
Domsaleslinetoprocess,4.18821209270538e-07
Whsworkclustertable,4.184132764561832e-07
Whsworkauditcapturedata,4.113832128813621e-07
Credmantable,4.080021787856076e-07
Inventitempricecomparestoragedetails,4.077219133569739e-07
Mcrbrokercommission,4.065159227887546e-07
Tstimesheetmobile,3.9942496976173973e-07
Caseassociation,3.959714450863438e-07
Entassetobjectattribute,3.9399741839412746e-07
Custvendpdcregister,3.846792496555865e-07
Projtablesorting,3.764012481891708e-07
Tamvendrebateagreementline,3.763949324706612e-07
Inventnonconformancehistory,3.746445963665172e-07
VendinvoiceinfotableIn,3.7407257042989285e-07
Salesagreementheaderdefaulthistory,3.7306138378246317e-07
Ledgertransaccounttmp,3.69728262032496e-07
Vendreceiptslistjour,3.6854995758922603e-07
Whsworkuser,3.661624677489085e-07
VendpackingsliptransIn,3.654205417986146e-07
Retailproductlistingstatus,3.4934756120197255e-07
Purchrfqreplyline,3.4476615494989934e-07
Tstimesheetline,3.413558729169569e-07
Trvpolicyviolationscache,3.371164061554313e-07
Inventvalueitemlist,3.363270865295116e-07
Custquotationconfirmsaleslink,3.3249054250205934e-07
Assettransreportingcurrencyamounts,3.309594016895785e-07
Mcritemlistline,3.2621761343373496e-07
Inventnonconformancetable,3.2169589429785e-07
Trvworkflowlog,3.200841393651101e-07
Tamrebatedatetrans,3.186801441126545e-07
Itmcostestimateline,3.185195121905816e-07
Whsworkusersessioninprogresslock,3.169269575536397e-07
Retailtmporderitem,3.168920945040221e-07
Whswaveprocessingremovedshipment,3.160123933500275e-07
Retailpricingsimulatorlinediscount,3.1112494725552024e-07
Whsworkuserwarehouse,3.100541552147001e-07
Projfundingrule,3.0637676148086497e-07
Retailpricingsimulatorlinepricedisctable,3.048024599812416e-07
Saleslinebundle,3.032293583707009e-07
Retailassortmentexploded,3.030770301757801e-07
Tmsappointment,3.00077805002408e-07
Inventcostlisttrans,2.980079368555338e-07
Payrollpaystatement,2.910799473360041e-07
Itmcostinvoicetrans,2.908478683528167e-07
Giroreporttmp,2.893622234002348e-07
Whsworkblockingreasonassociation,2.888263524553309e-07
Purchprepaytable,2.849791634051268e-07
Vendinvoicelineforeigntradecategory,2.811215923265639e-07
Vendreceiptslistpurchlink,2.80813910477036e-07
Tmsappthistory,2.79582054427409e-07
Camaxdatajournalentrygeneraljournalaccountentry,2.704301422121171e-07
Printmgmtsettings,2.693514849969559e-07
Entassetworkorderlineschedule,2.662165332037088e-07
Psaprojworkcomplete,2.6391943105859774e-07
Psaprojfundingsourceretain,2.6391501907936136e-07
Assetbooktablederivedjournal,2.625949495196838e-07
Custinteresttransline,2.584511412804132e-07
Whsuomstructureissue,2.566707829595834e-07
Itmcostautoline,2.536575423762132e-07
Retailtransactionpaymenttransext,2.53303066557552e-07
Tammercheventpricing,2.530819687888293e-07
Projfundingruleallocation,2.493794926221472e-07
Vendpaymschedline,2.443882481556384e-07
Purchrfqtable,2.438504770588053e-07
Entassetworkorderline,2.424739063319841e-07
Entassetobjecttable,2.4112589132888454e-07
Whsshipmentwavelabeldetails,2.345493467873139e-07
Itmledgerjournalcostlines,2.3119365412178961e-07
Pmfprodcoby,2.31067276375185e-07
Assetbudget,2.245550070410591e-07
Bankaccounttranspl,2.2040264330730138e-07
Itminventtransorigingoodsintransitorder,2.2007195386058185e-07
Tstimesheetlineweek,2.1607598008098174e-07
Returnreplaceitemref,2.132944722245931e-07
Vendinvoiceintrastat,2.090069935131224e-07
Retailwarrantytransactionsales,2.0721609000621159e-07
CustomsimportassessablevalueIn,2.0345176710900278e-07
Projcosttranssale,2.019905187200858e-07
SalestableBr,2.016649272657212e-07
Pdsrebateagreementline,2.01115131336248e-07
Projcosttranscost,2.006043513053811e-07
Projrevenuetrans,2.0054405569149325e-07
Assetimage,1.932096965981419e-07
Retailpricingsimulatordiscount,1.931961111822605e-07
Entassetlifecyclestatelog,1.9223284086655597e-07
Vendpaymsched,1.9003278891175306e-07
Smmopportunitytable,1.8896701996087266e-07
Itmcostestimatetable,1.8617634132513093e-07
Purchrfqcasetable,1.8450904729777773e-07
TaxgsttaxinformationMy,1.8229524132192277e-07
SalesparmupdateIn,1.82231579838185e-07
LedgerjournaltransProject,1.802220885961866e-07
Custsettlementline,1.743034709044434e-07
Banktranssummarizationline,1.7409120081440201e-07
Psaactivityestimates,1.7225419183161558e-07
Ledgerjournaltransextensionth,1.610046418501746e-07
Assetinventtrans,1.5669943260212457e-07
Statisticsoninvoicepaymentaccountentry,1.5407527119211084e-07
Inventpendingregistrationdetail,1.5117249249447257e-07
FiscaldocumentlinesourceBr,1.5022081091659214e-07
Psaprojinvoicetmp,1.4979618086468312e-07
Assetleaseledgertoleaserelation,1.469720326742651e-07
Reqtranspomarkfirmpurchaselinenumbersequence,1.455312794462701e-07
Mcrpickingworkbenchwavesalesline,1.4508675398421969e-07
Tmsdriverlog,1.4351201409786597e-07
Retailfiscaltranspaymenttransadjustment,1.4041556055169206e-07
Prodtablerecalcqueue,1.391199597343705e-07
Retaildiscountcode,1.3888822450510566e-07
Retaildiscountthresholdtiers,1.3543365837058408e-07
Whsordercommittedreservation,1.322114316006395e-07
Prodpicklisttmp,1.3174882916865118e-07
Credmanblockreason,1.3062873578235445e-07
Forecastpurch,1.280907267871496e-07
Projcontrolperiodtablecolumn,1.2578367352677653e-07
Custinvoicejourextensionth,1.2509132431704785e-07
Tmsfreightbilldetail,1.2490742472641106e-07
Whsordercommittedreservationtransferred,1.2352142972566208e-07
Trvpolicyviolationslog,1.2159533020470746e-07
Projbudgetreductionhistory,1.2073404250023698e-07
TaxwhttransgeneraljournalaccountentryIn,1.182512213942334e-07
Retailcompetitorpricetable,1.173760089377067e-07
Smmleadtable,1.146233947129202e-07
Vendadvanceapplicationtrans,1.1442262924634246e-07
SaleslineW,1.1351056719306605e-07
Whsitemsamplingtracking,1.1313662476259877e-07
Salestableextensionth,1.1296241310460589e-07
Purchorderrfqlinereference,1.1250482730755243e-07
Engchgproductreleaseline,1.1011283126485689e-07
Ledgervouchertransauditlogdetail,1.0950620556088125e-07
Projcontrolperiodcostgroup,1.094895953164205e-07
Retailparameters,1.0817669271656679e-07
Tmsroutemarkuptrans,1.0581194619469023e-07
Projrevenuetranssale,1.0382347581452679e-07
Entassetobjecthierarchy,1.0175845152325413e-07
Reqtranscovkeep,1.0083947067907268e-07
Vendpromissorynoteinvoice,9.822344251986404e-08
Entassetworkorderlinereservation,9.816877099783805e-08
Prodparmsplit,9.775772140153225e-08
Purchrfqparmtable,9.709824398866827e-08
Purchrfqvendlink,9.671625856674392e-08
Trvenhanceddata,9.651393708968133e-08
Ledgerconsolidatehist,9.395049494338773e-08
Custinvoicelineinterproj,9.354567273278019e-08
Pmfformulacoby,9.340986510979073e-08
Itmitempricebreakdowntable,9.254434294425448e-08
Bankbridgingtrans,9.251337939298725e-08
Reqtransreceiptcov,8.994016250918119e-08
Jmgpayagreementline,8.980548138973006e-08
Projforecastcost,8.930741385435718e-08
Ledgerjournaltransaccrual,8.889878952407504e-08
Inventsumcriticaltmp,8.792185338726523e-08
Agreementlinereference,8.7656897912664e-08
Whsmobiledevicequeuemessagecollectionlog,8.760534423550574e-08
Inventstdcostconvitem,8.757827138030954e-08
Retailactivationlinktable,8.73168656823014e-08
Routetable,8.606607310631297e-08
Projcontrolperiodtable,8.541428947246295e-08
MarkuptransIn,8.266184706374155e-08
Purchreceiptslistdetailstmp,8.21795207055154e-08
Custcollectionslinktable,8.190981347262095e-08
Projvalprojcategorysetup,8.189614554782625e-08
Projinvoicerevenue,8.16996156938074e-08
Smmprocessstage,8.150931624815634e-08
Whsreservationremovehistory,8.14706512006566e-08
Custvendpaymproposalline,8.144175826659359e-08
Salesquotationdetailstmp,8.13162502959142e-08
Inventtransorigintransferscrap,8.0979500496436e-08
Retailcustemailnotificationlog,7.904578843209504e-08
Projbudgetline,7.823665970266017e-08
Entassetworkorderlinenote,7.806608101664076e-08
Tamrebatefifopurchprice,7.739085962540153e-08
Itmledgercostpostingoptions,7.67881277065988e-08
Itmcostautotable,7.602181725010183e-08
Budgetplanlinebudgettransactionlinelink,7.538500137752068e-08
Purchdeliveryschedule,7.48462788926851e-08
Purchreqlineprocessingerror,7.425470389070158e-08
Projinvoiceempl,7.378413830780558e-08
Salesquotationlinecalculatedtotals,7.306341917441893e-08
Mcrsalesquotationline,7.167829045082747e-08
Pdshistoryinventdisposition,7.15876352106156e-08
TaxtranshistoryW,7.061104456604023e-08
Whssourceorderfullfillmentpolicy,7.043614185714618e-08
Vendpromissorynotetrans,6.926812804246587e-08
Entassetworkorderlinechecklistheader,6.866764099278333e-08
Budgetplanlineactiveview,6.775056606906894e-08
Purchrfqreplytable,6.76158843627992e-08
Assettransferhistory,6.729652338323471e-08
ProjbegbaljournaltransCostsales,6.72701409921211e-08
Ledgerjournaltranspayrolldisbursement,6.644250770126639e-08
Salestablelinks,6.564679025758948e-08
Payrollpaystatementaccrualbalance,6.519067157353493e-08
VendinvoiceinfotableOfficials,6.38948953528042e-08
Whsmobileappdontshowagaintable,6.347312276437343e-08
Whsslotdemandlocated,6.173982499441437e-08
Inventtransoriginpmfprodcoby,6.119911158898728e-08
Tmsfreightbillmarkuptrans,6.00132771998207e-08
Inventpendingquantity,5.884206305350349e-08
Projinvoicerevenuedetail,5.793778813876293e-08
LedgerjournaltranszakatSa,5.759239053712052e-08
Warrantiedrelationsalesline,5.700470697303538e-08
Projproposalrevenue,5.638752643922351e-08
SaleslinereturndetailsIn,5.625544181504249e-08
Inventstdcostconvitemconverted,5.6226723088607255e-08
Projinvoiceempldetail,5.5529963405440956e-08
Purchjournalautosummary,5.44148878055722e-08
Projonacctrans,5.437656600268085e-08
Whstotereusetable,5.399734917996497e-08
Purchrfqscoring,5.355619619777807e-08
Smaserviceorderreason,5.330871903846713e-08
Entassetobjecttableparent,5.324912259129282e-08
Printmgmtdocinstance,5.2009655869455775e-08
Projcontrolperiodtrans,5.1533558269862045e-08
Entassetfunctionallocationobject,5.1466174960953136e-08
Purchrfqscoringrfqcasecriteria,4.9688417730294084e-08
Projproposalempldetail,4.933584363579313e-08
Projproposalrevenuedetail,4.8987937273801314e-08
Bankaccountstatementtransactionshistory,4.811688035677109e-08
Purchprepaytablehistory,4.8094304547368015e-08
Itmpurchreceiptcost,4.7974414003176654e-08
Projbudgetallocationline,4.79398130732602e-08
Whsslotdemand,4.7678495076956623e-08
Whsmobiledeviceactivitylog,4.7062701859882487e-08
EinvoicerefvendIt,4.6787021942717836e-08
Projproposalempl,4.641143854592946e-08
Vendpromissorynotejour,4.63704355576609e-08
Purchencumbrancesummary,4.6191212845046167e-08
Trvappemplsub,4.4720094687215356e-08
Hcmemploymentcontractor,4.3460562532843884e-08
Revrecdeferredline,4.294156260131199e-08
Taxuncommittedextensionth,4.0382620999579197e-08
Psacontractlineitems,4.0224237445394146e-08
Smmleadreltable,3.7552586974047714e-08
Recurrenceinvoice,3.7178125928779065e-08
Pmfconsord,3.716454604892248e-08
Assetstatementinterval,3.709690209289488e-08
Custtransextensionth,3.661128949499929e-08
Projonacctranssale,3.616304402359384e-08
Salesorderlinenotsyncedwithcdsrecord,3.5794466244723163e-08
Custbillofexchangetrans,3.460854704365697e-08
Projbudgetstatusdetail,3.3841635972759615e-08
Mcrcustcredittable,3.2963740548255713e-08
Tamrebategrouplink,3.1937500951207786e-08
Mcrsalestablehistory,3.1682497776577834e-08
Whsdocumentroutingtable,3.1577832994554163e-08
Whsmobileappcopilotsummaryscreeninsightsusagetable,3.1419363919858304e-08
Whsworker,3.141616500544371e-08
Custtransopenline,3.049605844383948e-08
Auditpolicyruleviolation,3.034044429712251e-08
Psacontractlineitemssetup,3.0309909023804265e-08
Subbilldeferralscheduleline,2.998899263164564e-08
Retailtransactionsupplementaryinvoice,2.9192929917175275e-08
Smmopportunityreltable,2.91892105721432e-08
Tmsfbinvmatch,2.8923394467129724e-08
SalestablehistoryW,2.70184828520218e-08
Purchdeliveryschedulehistory,2.5826680971376283e-08
Subbilldeferralaudittrail,2.5761199752005273e-08
Trvpolicyviolationjustification,2.546891572429533e-08
Salesquotationlineforeigntradecategory,2.5242457367418185e-08
Rcashtrans,2.4964272033663083e-08
InventtransferlinefiscalinfoBr,2.4177723420658572e-08
Custbillofexchangeinvoice,2.3856548230413543e-08
Plinventpackagetrans,2.3526808278375983e-08
Assetleasepaymentschedulecontracttrackhistory,2.3082974907999445e-08
Subbilldetailline,2.293903883947445e-08
Salestaxtransactionexchangerate,2.252409564622058e-08
Plinventpackageparm,2.0762342520669145e-08
Retailtmpassortmentrecordstokeep,2.0360461135000935e-08
Syspolicysourcedocumentruleviolation,2.027742355346229e-08
Tmsraterouteline,2.0231576510295376e-08
Tmsinvoiceline,1.97854072696233e-08
CustconsinvoiceJp,1.9530663568474764e-08
Custinvlinebillcodecustomfieldbase,1.9267270094337173e-08
Reqitemdecoupledleadtime,1.9259917699827288e-08
Vendinvoicejourextensionth,1.9081466775499132e-08
PurchtableIntrastat,1.8958983190517118e-08
Whsmobiledevicequeuemessage,1.8059204834399506e-08
Tamdeduction,1.773837537997402e-08
Projinvoiceonacc,1.7696682182280042e-08
Projinvoicecost,1.7574283796719385e-08
Retaildiscountvalidationlog,1.7383120399041218e-08
Retailsumlines,1.7094899470286013e-08
Assetleasepaymentschedulecontract,1.6482995365979853e-08
AssetgrouptransIn,1.6355320971651375e-08
Projbudgetrevisionline,1.6342778443190046e-08
Projbudgetstatus,1.6179119622064484e-08
Taxwithholdtransextensionth,1.6055251100835392e-08
Retailloyaltyearnschemeline,1.5959494602013887e-08
Advancedledgerentryline,1.59393438150494e-08
Custbillofexchangejour,1.5862441001514454e-08
Subbilldeferralscheduletable,1.5601383275879853e-08
Mcrroyaltyitemcode,1.5482964328867476e-08
Custinterestadjustmenthistory,1.5383402023378892e-08
Mcrcouponsalestable,1.4208207597037617e-08
Smmcampaigntable,1.4189005341486832e-08
Projbudgetrevlineallocation,1.4066001137662492e-08
Whstransportloadcustpackingslipjour,1.3926390132784821e-08
Bankpaymadvicecusttmp,1.3628917432633977e-08
Trvexptransguest,1.340816685016927e-08
Purchrfqparmsubtable,1.3132230138959181e-08
Personsearchprintmanagement,1.3004642826300484e-08
Requisitionlinefirmedorderline,1.2933537891517293e-08
Projectcontractlineintegration,1.2713481194398472e-08
Salesquotationcalculatedtotals,1.2207973684603708e-08
Entassetrequesttable,1.1956689976798371e-08
InventjournaltransIn,1.1701080374941997e-08
Tmsinvoicetable,1.1438811854255784e-08
Itmoverundertrans,1.140507736757761e-08
Mcrroyaltyvendtrans,1.1032433345290106e-08
Assetinternaltransferhistory,1.0922577621055377e-08
Vendinvoiceinfosublineshadowv2,1.0613770541274969e-08
Mcrbrokeraccrual,1.0530991093499749e-08
Projproposalonacc,1.0299168616484389e-08
Entassetroundobject,9.705346276313605e-09
Bankstatementreversehistory,9.584416598126996e-09
Projinvoiceonaccdetail,9.517032525246668e-09
Retailwarrantytransactionstatus,9.360293978680791e-09
Pcconfigurationreuse,9.35121153213906e-09
LedgerjournaltransRcash,9.18677409127234e-09
BasedocumentIt,9.139804441928553e-09
Assetbookbonus,8.82926752048524e-09
Vendinvoiceinfotableextensionth,8.611286854802897e-09
Vendinvoicesimulatedpostresults,8.353602826957231e-09
Tamfundinvent,8.236654325630681e-09
Projproposalcost,8.205253738423222e-09
Tmsproposedloadcontent,8.083462012602024e-09
VendinvoicejourcorrlinkRu,7.68988442051824e-09
EinvoicecfdireferenceMx,7.581586024342231e-09
Entassetworkordertablejournals,6.912418940522538e-09
Psnpurchrfqcasebiddingguidanceitem,6.662520191108381e-09
Taxjournaltransexchangerateamount,6.642105690067493e-09
Projproposalonaccdetail,6.574116430030299e-09
Bankchequereprints,6.503099108375268e-09
Tamdeductionupdatehistory,6.334337544985441e-09
Entassetobjectimage,6.225348275061026e-09
Mpsexcludespecificsourcedocumentline,6.087637931426861e-09
Whsvalidatorrunstepinstance,5.977003941756557e-09
Einvoicepropertytable,5.943788258104584e-09
Assetleaseleasedetails,5.868273182045254e-09
Warrantypolicy,5.767673181927863e-09
Shipcarriertracking,5.7277096376719435e-09
Custpostinvoicejobprocessingqueue,5.4695924823195664e-09
Ecoresbomdimbasedconfigurationnomenclature,5.418124967850985e-09
Prodbomparmchangeitem,5.391742731746052e-09
Ledgertranssettlementopen,5.2318894183422425e-09
Engchgproductreleaseproduct,5.1464272793910895e-09
Catcxmlpurchrequest,5.126359654590845e-09
Smarepairline,4.947823121175494e-09
Mcrbrokerclaim,4.911491984218512e-09
LedgerjournaltransError,4.870837566214188e-09
Vendsettlementextensionth,4.803280149325958e-09
Tmsinvoicelinereconcile,4.776811529090364e-09
TaxwithholdtaxjournaltransIn,4.664014747403233e-09
CustpackingsliptransIn,4.590230099825436e-09
Projposting,4.483747984803242e-09
Projparameters,4.443178910156921e-09
Assetleaseleasedetailsversionhistory,4.289035807016454e-09
Tamrebatetransreductionlink,4.162658148988269e-09
Vendinvoicesimulatedpostresultdetails,4.120879408639392e-09
Mcrreturnsalestablehistory,4.101849334531306e-09
Salesinvoicepaymentstubtmp,4.0310047811375975e-09
Tmsroutesegmenttable,3.6668379185865166e-09
Tmsroutetable,3.1792352415751704e-09
Psacontractlineinvoicetmp,3.067736912356013e-09
Gupitembaseprice,2.835482691840134e-09
Gupitembasepricevalid,2.6486418555260804e-09
Tmsratedetails,2.563265978913044e-09
Whsconsolidatedworkline,2.029299083299864e-09
Ltmledgerjournaltrans,2.0080200655573324e-09
Taxtranssubledgerjournalaccountentryhistory,2.004646888154729e-09
Customerinvoicedocumentlifecyclestagetransition,1.2360905881972068e-09
Assetbookinuseforposting,1.2135139483904183e-09
Custinvoicetablecalctotals,1.2101409813567567e-09
Reqplannedordergroupfirmingparameters,1.193013351092157e-09
Whswaveupdatedloadline,1.0743348088058104e-09
Gupitembasepricesim,1.028143613122441e-09
TaxtranshistoryIn,6.941656126750447e-10
Customerinvoicedocumentlifecyclestagetransitionlog,6.382001998655224e-10
Subbilldeferralbalancereport,5.41319422987662e-10
Projbudget,4.6087416255644573e-10
Projwbsuserexpand,4.0637891863151337e-10
SaleslinehistoryIn,2.5188912747524314e-10
Wrkctrcapresproperty,2.3874106862351336e-10
Generalledgerbalanceunprocessedtransactions,1.0613598060886934e-10
